"ViolationID","Symbol","DisposalDate","DeclareDate","ShortName","CoFullName","Promulgator","FileName","DocumentNumber","Supervisor","ViolationType","ViolationTypeID","Law","ViolationYear","Activity","PunishmentMeasure","SumPenalty","IsViolated","PunishmentType","PunishmentTypeID","Penalty"
"40215602","603421","2026-02-03","2026-02-03","鼎信通讯","青岛鼎信通讯股份有限公司","上市公司","关于公司董事兼副总经理收到行政处罚事先告知书的公告","[2026]1号","其他(青岛证监局)","违规买卖股票","P2512","违反《证券法》第四十四条第一款之规定。","2025","袁志双:你涉嫌短线交易鼎信通讯股票一案,已由我局调查完毕,我局依法拟对你作出行政处罚。现将我局拟对你作出行政处罚所根据的违法事实、理由、依据及你享有的相关权利予以告知。经查明,你涉嫌违法的事实如下:2024年12月31日至今,你任青岛鼎信通讯股份有限公司董事、副总经理。2025年11月25日至11月26日,你卖出鼎信通讯股票合计61万股,成交金额为485.37万元;11月27日,你买入鼎信通讯股票20万股,成交金额161.20万元,存在将持有的鼎信通讯股票卖出后六个月内又买入的行为。","根据当事人违法行为的事实、性质、情节与社会危害程度,依据《证券法》第一百八十九条规定,我局拟决定:对袁志双给予警告,并处以12万元罚款。","120000.00","N","","",""
"40216499","603619","2026-02-12","2026-02-12","中曼石油","中曼石油天然气集团股份有限公司","其他(中国证监会上海监管局)","关于对朱逢学采取出具警示函措施的决定","沪证监决〔2026〕60号","其他(上海证监局)","其他;其他","P2599;P2599","违反了《上市公司股东减持股份管理暂行办法》(证监会令第227号,下同)第十二条、第二十条第一款的规定。","2025;2026","朱逢学:经查,你作为中曼石油天然气集团股份有限公司(以下简称“中曼石油”或公司)持股5%以上股东,与你的一致行动人上海共荣投资中心(有限合伙)(以下简称“共荣投资”)、上海共远投资中心(有限合伙)(以下简称“共远投资”),于2025年11月28日公告减持计划,拟于减持计划公告发布之日起15个交易日后的3个月内,通过集中竞价交易方式合计减持不超过4,623,000股公司股份,即不超过公司总股本的1%。2025年12月19日至2025年12月24日期间,共荣投资通过集中竞价交易方式减持1,852,400股,占公司总股本的0.4%。2025年12月26日,共远投资通过集中竞价交易方式减持921,300股,占公司总股本的0.2%。2025年12月22日至2026年1月28日期间,你通过集中竞价交易方式减持1,908,232股,占公司总股本的0.41%。你与你的一致行动人超出计划减持58,932股,超额减持部分占公司总股本的0.01%,超出部分成交均价33.84元/股,成交金额199.44万元。2026年1月29日,你已主动购回超额减持股份。","根据《上市公司股东减持股份管理暂行办法》第二十九条第一款的规定,我局决定对你采取出具警示函的行政监管措施。","","N","","",""
"40215882","603773","2026-02-04","2026-02-04","沃格光电","江西沃格光电集团股份有限公司","上海证券交易所","关于对江西沃格光电集团股份有限公司及有关责任人予以监管警示的决定","上证公监函〔2026〕0027号","上海证券交易所","虚假记载(误导性陈述)、重大遗漏、其他","P2503、P2505、P2599","违反了《上海证券交易所股票上市规则》(以下简称《股票上市规则》)第1.4条,《上海证券交易所上市公司自律监管指引第1号——规范运作》第7.1.1条、第7.5.3条、第7.5.4条等有关规定,违反了《股票上市规则》第1.4条、第4.3.1条、第4.3.5条、第4.4.2条等有关规定。","2026","经查明,江西沃格光电集团股份有限公司(以下简称沃格光电或公司)于2026年2月2日通过上证E互动平台回复多个涉及CPI航天应用、微流控生物芯片等问题。其中,在回复CPI航天应用相关问题时,公司提到CPI膜材及防护镀膜产品“今年已实现柔性太阳翼基材的在轨应用”,还提到“公司是国内极少数具备CPI浆料—制膜—镀膜的全产业链生产能力的企业”“产品技术水平处于行业领先地位”“相比处于研发或送样阶段的友商,公司已具备更成熟的产业化经验和大尺寸量产可行性”等表述;在回复微流控生物芯片涉及脑机接口领域等问题时,公司提到重点推进微流控生物芯片的研发与产业化、相关产品即将进入量产出货阶段等表述。相关内容发布后,2026年2月3日,公司股价涨停。经监管督促,公司于2026年2月3日盘后提交披露说明公告称,公司航天CPI产品尚未实现量产、前述在轨应用仅涉及单颗卫星的柔性太阳翼,订单占营收不足0.1%,后续订单周期、规模及连续性具有不确定性。相关商业航天材料属于新兴细分领域,缺乏权威第三方排名,前述行业地位是公司在产业技术积累和应用反馈基础上的自主判断。公司主要为下游客户提供生物芯片所需的玻璃基板或基础结构件,不涉及芯片设计和制造,营收占比极小,无依据确认进入正式量产的具体时间,且产品应用场景为体外诊断,与脑机接口技术无关,亦无商业化销售收入。当前,“商业航天”“脑机接口”属于市场较为关注的热点概念,对公司股价和投资者决策可能产生较大影响。公司发布相关信息,应当审慎、准确、客观,并充分提示不确定性风险,避免对投资者产生误导。公司在上证E互动平台中,回复的内容未能准确反映公司CPI产品、生物芯片相关玻璃基板产品的具体应用情况、发展阶段、销售规模及对公司整体经营情况的影响,也未就未来发展存在的不确定性等情况充分提示风险,经监管督促才发布公告予以说明,相关信息发布不准确、不完整,风险提示不充分,可能对投资者决策产生误导。责任人方面,时任董事会秘书龚庆宇作为公司信息披露事务的具体负责人,未能勤勉尽责,对公司上述违规行为负有责任。","鉴于上述违规事实和情节,根据《股票上市规则》第13.2.1条、第13.2.2条和《上海证券交易所纪律处分和监管措施实施办法》等有关规定,我部作出如下监管措施决定:对江西沃格光电集团股份有限公司及时任董事会秘书龚庆宇予以监管警示。","","Y","其他","P2699",""
"40216763","603789","2026-03-17","2026-03-18","*ST 星农","星光农机股份有限公司","上市公司","关于收到《行政处罚事先告知书》的公告","浙处罚字[2026]3号","其他(浙江证监局)","虚假记载(误导性陈述)、其他","P2503、P2599","违反《中华人民共和国证券法》(以下简称《证券法》)第七十八条第二款的相关规定,违反《证券法》第八十二条第三款的规定。","2024","一、《行政处罚事先告知书》的内容“星光农机股份有限公司、何德军先生、郑斌先生、刘涛先生、吴海娟女士:星光农机股份有限公司(以下简称*ST星农或公司)涉嫌信息披露违法违规一案,已由我局调查完毕,我局依法拟对你们作出行政处罚。现将我局拟对你们作出行政处罚所根据的违法事实、理由、依据以及你们享有的相关权利予以告知。经查明,当事人涉嫌违法事实如下:2023年,*ST星农全资子公司巴州星光致远智慧农业科技有限公司(以下简称星光致远)开展虚假棉花采收、咨询服务、推广服务等业务,公司2023年虚增营业收入6,072.74万元,占当期披露营业收入的19.69%;虚增利润总额528.95万元,占当期披露利润总额绝对值的9.77%,导致2023年年度报告存在虚假记载。2025年9月27日,*ST星农发布《关于公司前期会计差错更正及追溯调整的公告》,对前述事项进行了追溯调整。我局认为,*ST星农上述行为涉嫌违反相关规定,构成《证券法》第一百九十七条第二款所述的违法行为。时任董事长何德军,负责公司整体管理,未勤勉尽责,未能保证公司2023年年度报告真实、准确、完整,是公司违法行为直接负责的主管人员。时任董事、总经理郑斌,负责公司经营管理,未勤勉尽责,未能保证公司2023年年度报告真实、准确、完整,是公司违法行为直接负责的主管人员。星光致远时任总经理刘涛,负责星光致远经营管理,组织、决策、实施案涉虚假业务,与信息披露违法行为具有直接因果关系,是公司违法行为直接负责的主管人员。时任财务负责人吴海娟,负责公司财务管理,未勤勉尽责,未能保证公司2023年年度报告真实、准确、完整,是公司违法行为直接负责的主管人员。","根据当事人违法行为的事实、性质、情节与社会危害程度,依据《证券法》第一百九十七条第二款的规定,我局拟决定:一、对星光农机股份有限公司给予警告,并处以250万元罚款;二、对何德军、郑斌、刘涛给予警告,并分别处以120万元罚款;三、对吴海娟给予警告,并处以80万元罚款。","6900000.00","Y","警告,罚款","P2602,P2604","2500000.00"
"40217166","603789","2026-03-30","2026-03-30","*ST 星农","星光农机股份有限公司","上海证券交易所","关于对星光农机股份有限公司及有关责任人予以公开谴责的决定","〔2026〕45号","上海证券交易所","虚构利润、其他;虚假记载(误导性陈述)、其他","P2501、P2599;P2503、P2599","违反了《证券法》第七十八条及《上海证券交易所股票上市规则(2024年4月修订)》(以下简称《股票上市规则》)第1.4条、第2.1.1条、第2.1.4条等有关规定,违反了《证券法》第八十二条及《股票上市规则》第1.4条、第2.1.2条、第4.3.1条、第4.3.5条等有关规定及其在《董事(监事、高级管理人员)声明及承诺书》中作出的承诺。","2023;2024","一、上市公司及相关主体违规情况根据中国证券监督管理委员会浙江监管局《行政处罚决定书》(〔2026〕5号)查明的事实,星光农机股份有限公司(以下简称公司)在信息披露方面,有关责任人在职责履行方面,存在以下违规行为。2023年,公司全资子公司巴州星光致远智慧农业科技有限公司(以下简称星光致远)开展虚假棉花采收、咨询服务、推广服务等业务,公司2023年虚增营业收入6,072.74万元,占当期披露营业收入的19.69%;虚增利润总额528.95万元,占当期披露利润总额绝对值的9.77%,导致2023年年度报告存在虚假记载。2025年9月27日,公司发布《关于公司前期会计差错更正及追溯调整的公告》,对前述事项进行了追溯调整。责任人方面,根据《行政处罚决定书》认定,时任董事长何德军,负责公司整体管理,未勤勉尽责,未能保证公司2023年年度报告真实、准确、完整,是公司违法行为直接负责的主管人员。时任董事、总经理郑斌,负责公司经营管理,未勤勉尽责,未能保证公司2023年年度报告真实、准确、完整,是公司违法行为直接负责的主管人员。星光致远时任总经理刘涛,负责星光致远经营管理,组织、决策、实施案涉虚假业务,与信息披露违法行为具有直接因果关系,是公司违法行为直接负责的主管人员。时任财务负责人吴海娟,负责公司财务管理,未勤勉尽责,未能保证公司2023年年度报告真实、准确、完整,是公司违法行为直接负责的主管人员。","鉴于上述违规事实和情节,经上海证券交易所(以下简称本所)自律监管纪律处分委员会审核通过,根据《股票上市规则》第13.2.1条、第13.2.3条和《上海证券交易所纪律处分和监管措施实施办法》《上海证券交易所上市公司自律监管指引第10号——纪律处分实施标准》等有关规定,本所作出如下纪律处分决定:对星光农机股份有限公司及时任董事长何德军,时任董事、总经理郑斌,时任财务负责人吴海娟,子公司巴州星光致远智慧农业科技有限公司时任总经理刘涛予以公开谴责。","","Y","谴责","P2603",""
"40216642","603978","2026-03-14","2026-03-14","深圳新星","深圳市新星轻合金材料股份有限公司","上市公司","关于全资子公司及相关人员收到行政处罚决定书的公告","赣全环行罚【2026】2号,赣全环行罚【2026】3号","其他(赣州市生态环境局)","其他;其他;其他","P2599;P2599;P2599","违反了《建设项目环境保护管理条例》第十九条第一款规定。","2023;2024;2025","赣州市生态环境局执法人员于2025年11月23日对松岩新能源进行了现场检查,经查,发现松岩新能源“氟盐生产基地节能降耗、提质增效及数字化智能化技术改造项目”于2023年4月开始建设,2023年12月开始投入生产,至今未开展竣工环境保护验收。公司存在配套建设环境保护设施未经验收即投入生产的情况。","依据《建设项目环境保护管理条例》第二十三条第一款的规定,并参照《江西省生态环境厅关于印发<江西省生态环境行政处罚自由裁量权基准规定(2023)>的通知》(赣环规字【2023】1号)对《建设项目环境保护管理条例》第二十三条第一款规定,决定对松岩新能源材料(全南)有限公司罚款人民币64万元(大写陆拾肆万元整),对松岩新能源法定代表人、总经理钟胜贤罚款人民币10万元(大写拾万元整)。","740000.00","N","","",""
"40217004","603995","2026-03-27","2026-03-28","甬金股份","甬金科技集团股份有限公司","上市公司","关于公司时任董事长收到《行政监管措施决定书》的公告","[2026]60号","其他(浙江证监局)","违规买卖股票","P2512","违反了《上市公司董事、监事和高级管理人员所持本公司股份及其变动管理规则》(证监公司字[2007]56号)第十三条的规定。","2020","经查,你作为甬金科技集团股份有限公司(以下简称公司)时任董事长,在公司2019年年度报告公告前三十日内操作他人证券账户合计买入公司股票28.98万股,成交金额616.20万元。","根据《上市公司董事、监事和高级管理人员所持本公司股份及其变动管理规则》(证监公司字[2007]56号)第十六条的规定,我局决定对虞纪群采取出具警示函的监督管理措施。","","N","","",""
"40217006","603995","2026-03-27","2026-03-27","甬金股份","甬金科技集团股份有限公司","上海证券交易所","关于对甬金科技集团股份有限公司时任董事长虞纪群予以通报批评的决定","〔2026〕44号","上海证券交易所","违规买卖股票","P2512","违反了《上市公司董事、监事和高级管理人员所持本公司股份及其变动管理规则(2007年)》第十三条,《上海证券交易所股票上市规则(2019年4月修订)》(以下简称《股票上市规则》)第1.4条等有关规定及其在《董事(监事、高级管理人员)声明及承诺书》中作出的承诺。","2020","经查明,甬金科技集团股份有限公司(以下简称公司)时任董事长虞纪群在公司2019年年度报告公告前三十日内操作他人证券账户合计买入公司股票28.98万股,成交金额616.2万元,构成董事窗口期买入公司股票。其中,2019年年度报告公告前十五日内操作他人证券账户合计买入公司股票25.36万股,成交金额540.32万元。公司时任董事长窗口期买入公司股票,涉及违规股数及金额较大。","鉴于上述违规事实和情节,经上海证券交易所(以下简称本所)自律监管纪律处分委员会审核通过,根据《股票上市规则》第17.3条和《上海证券交易所纪律处分和监管措施实施办法》《上海证券交易所上市公司自律监管规则适用指引第2号——纪律处分实施标准》等有关规定,本所作出如下纪律处分决定:对甬金科技集团股份有限公司时任董事长虞纪群予以通报批评。","","N","","",""
"40216494","688004","2026-02-05","2026-02-05","博汇科技","北京市博汇科技股份有限公司","其他(中国证监会北京监管局)","关于对天职国际会计师事务所(特殊普通合伙)及袁刚、尹录采取出具警示函行政监管措施的决定","〔2026〕24号","其他(北京证监局)","其他","P2599","不符合《中国注册会计师审计准则第1101号——注册会计师的总体目标和审计工作的基本要求》第二十九条及《中国注册会计师审计准则第1501号——对财务报表形成审计意见和出具审计报告》第十五条等相关规定,违反了《上市公司信息披露管理办法》(证监会令第182号)第四十五条、第四十六条规定。","2023","天职国际会计师事务所(特殊普通合伙)及袁刚、尹录:根据《中华人民共和国证券法》有关规定,我局对你们执业的北京市博汇科技股份有限公司(以下简称公司)2022年度财务报表审计项目(天职业字〔2023〕7543号)进行了检查。经查,你们在执业中存在以下问题:未识别出个别收入确认会计处理不当。未关注收入确认依据的适当性。","根据《上市公司信息披露管理办法》第五十五条,我局决定对天职国际会计师事务所(特殊普通合伙)及袁刚、尹录采取出具警示函的行政监管措施。","","N","","",""
"40216123","688005","2026-02-06","2026-02-07","容百科技","宁波容百新能源科技股份有限公司","上市公司","关于收到《行政处罚事先告知书》的公告","甬证监告字〔2026〕1号","其他(宁波证监局)","虚假记载(误导性陈述)、重大遗漏、其他","P2503、P2505、P2599","违反《中华人民共和国证券法》(以下简称《证券法》)第七十八条第二款的规定。","2026","宁波容百新能源科技股份有限公司、白厚善、俞济芸:宁波容百新能源科技股份有限公司(以下简称容百科技或公司)重大合同公告涉嫌误导性陈述一案,已由我局调查完毕,我局依法拟对你们作出行政处罚。现将我局拟对你们作出行政处罚所根据的违法事实、理由、依据及你们享有的相关权利予以告知。经查明,你们涉嫌违法的事实如下:2026年1月9日,容百科技与宁德时代新能源科技股份有限公司(以下简称宁德时代)签订《磷酸铁锂正极材料采购合作协议》(以下简称《合作协议》),容百科技于2026年1月13日晚发布《关于与宁德时代签署日常经营重大合同的公告》(以下简称公告),披露了“自2026年第一季度开始至2031年,容百科技合计为宁德时代供应国内区域磷酸铁锂正极材料预计为305万吨,协议总销售金额超1200亿元”等信息。容百科技上述公告披露的相关信息未能真实、准确、完整地反映合作协议实际条款内容等情况:一是《合作协议》并未对总销售金额作出约定,且公司在2026年1月19日关于对上海证券交易所问询函的回复公告中称“1200亿元合同总金额是公司估算得出”,“销售金额具有不确定性”。二是《合作协议》约定的需方采购量为不低于305万吨预测值的70%,且最终以供需双方后续签订的框架性、年度性或者单笔采购合同为准。三是公告披露公司自2026年第一季度开始至2031年向需方供货,但《合作协议》有效期至2030年12月31日止。四是《合作协议》将容百科技满足综合竞争力要求(综合竞争力特指:同时满足政策要求、商务条件、产品质量、材料性能指标及产品交付时间及数量等条件)作为需方履约的前置条件,但公告未予披露。白厚善作为容百科技董事长、总经理,审核并决定公告的内容,未勤勉尽责,未能保证公司信息披露真实、准确、完整,是公司信息披露存在误导性陈述的直接负责的主管人员。俞济芸作为容百科技董事会秘书,参与公告的起草、讨论并发布,未勤勉尽责,未能保证公司信息披露真实、准确、完整,是公司信息披露存在误导性陈述的其他直接责任人员。","根据当事人违法行为的事实、性质、情节与社会危害程度,依据《证券法》第一百九十七条第二款的规定,我局拟决定:一、对宁波容百新能源科技股份有限公司给予警告,并处以450万元罚款;二、对白厚善给予警告,并处以300万元罚款;三、对俞济芸给予警告,并处以200万元罚款。","9500000.00","Y","警告,罚款","P2602,P2604","4500000.00"
"40216764","688209","2026-03-17","2026-03-18","英集芯","深圳英集芯科技股份有限公司","上市公司","关于收到《行政处罚事先告知书》的公告","〔2026〕5号","其他(深圳证监局)","虚假记载(误导性陈述)、重大遗漏、其他","P2503、P2505、P2599","违反《证券法》第七十八条第二款及第八十四条第一款的规定。","2026","二、《行政处罚事先告知书》主要内容“深圳英集芯科技股份有限公司,陈鑫先生、黄洪伟先生、吴任超先生:深圳英集芯科技股份有限公司(以下简称英集芯或公司)涉嫌信息披露违法违规一案,已由我局调查完毕,我局依法拟对你们作出行政处罚。现将我局拟作出行政处罚所根据的事实、理由、依据以及你们享有的权利予以告知。经查明,英集芯涉嫌存在以下违法事实:2026年1月5日,英集芯人为策划以“自问自答”方式,在上海证券交易所e互动平台发布“公司在脑电信号采集等核心芯片方面的产品进展与后续规划”的提问,并于次日盘后回复称“公司通过早期投资布局,已涉足脑机接口芯片领域。公司推出的IPA1299是一款8通道、低噪声24位ADC芯片,专用于人体生物电信号的高精度测量,可适用于脑电信号采集等脑机接口相关场景。IPA1299芯片已量产出货,性能参数可媲美海外头部芯片产品”。公司前述回复称“涉足脑机接口芯片领域”,同时称“公司推出的IPA1299”“性能参数可媲美海外头部芯片产品”“IPA1299芯片已量产出货”,但公司脑机接口产品的技术路径为非侵入式,与国外侵入式主导技术路径存在显著差异。且“IPA1299芯片”为英集芯与参股公司精芯唯尔(常州)电子科技有限公司共同推出,目前处于市场培育期,尚未形成规模化销售及收入,与回复中所称的“公司推出的IPA1299”“已量产出货”描述不符。2026年1月7日上午7点48分,公司发布了《关于上证E互动平台有关问题回复的说明公告》,对上述情况进行了补充披露。我局认为,英集芯前述1月6日在互动平台披露的相关信息不准确、不完整,致使或者可能致使投资者作出错误判断。相关信息披露后,引起市场关注,公司股价明显偏离市场行情,并出现异常波动,构成《证券法》第一百九十七条第二款所述误导性陈述违法行为。陈鑫作为英集芯董事、首席执行官,建议、决策、参与了上述误导性信息的披露;黄洪伟作为英集芯董事长、总经理,对公司信息披露工作负有管理责任,在误导性信息披露前未进一步核实;吴任超作为英集芯董事会秘书,审议、参与上述误导性信息的披露。陈鑫、黄洪伟、吴任超三人未勤勉尽责,未能保证公司信息披露真实、准确、完整,是英集芯上述信息披露违法行为直接负责的主管人员。","根据本案违法行为的事实、性质、情节与社会危害程度,依据《证券法》第一百九十七条第二款的规定,我局拟决定:一、对深圳英集芯科技股份有限公司给予警告,并处以400万元罚款;二、对陈鑫给予警告,并处以210万元罚款;三、对黄洪伟给予警告,并处以110万元罚款;四、对吴任超给予警告,并处以80万元罚款。","8000000.00","Y","警告,罚款","P2602,P2604","4000000.00"
"40216762","688511","2026-03-17","2026-03-18","*ST 天微","四川天微电子股份有限公司","上市公司","关于收到四川证监局行政监管措施决定书的公告","〔2026〕21号","其他(四川证监局)","虚假记载(误导性陈述)、重大遗漏、一般会计处理不当;虚假记载(误导性陈述)、重大遗漏","P2503、P2505、P2515;P2503、P2505","不符合《企业会计准则第22号——金融工具的确认和计量》第四十六、四十八条的规定,不符合《上市公司监管指引第2号——上市公司募集资金管理和使用的监管要求》(证监会公告〔2022〕15号)第十二条、《上市公司募集资金监管规则》(证监会公告〔2025〕10号)第十六条的规定,违反《上市公司信息披露管理办法》(证监会令第182号)第三条第一款的规定。","2024;2025","一、警示函内容“四川天微电子股份有限公司、巨万里、张超、侯光莉:经查,我局发现四川天微电子股份有限公司(以下简称“天微电子”或“公司”)存在以下问题:1、公司多计提信用减值损失公司2024年多计提信用减值损失358.22万元,2、募集资金购买协定存款产品事项未披露公司未在2024年半年度、2024年年度、2025年半年度的《募集资金存放与实际使用情况的专项报告》中披露相关募集资金购买协定存款产品事项,同时导致披露的各期末现金管理余额与实际情况不符,根据《上市公司信息披露管理办法》(证监会令第182号)第四条、第五十一条规定,公司董事长巨万里、总经理张超、财务总监侯光莉对上述情形负有责任。","根据《上市公司信息披露管理办法》(证监会令第182号)第五十二条的规定,我局决定对你公司及巨万里、张超、侯光莉采取出具警示函的行政监管措施。","","Y","其他","P2699",""
"40216766","688511","2026-03-17","2026-03-17","*ST 天微","四川天微电子股份有限公司","上海证券交易所","关于对四川天微电子股份有限公司及有关责任人予以监管警示的决定","上证科创公监函〔2026〕0018号","上海证券交易所","虚假记载(误导性陈述)、重大遗漏、一般会计处理不当、其他;虚假记载(误导性陈述)、重大遗漏、其他","P2503、P2505、P2515、P2599;P2503、P2505、P2599","不符合《企业会计准则第22号——金融工具的确认和计量》第四十六、四十八条的规定,违反了《上市公司监管指引第2号——上市公司募集资金管理和使用的监管要求》(证监会公告〔2022〕15号)第十二条、《上市公司募集资金监管规则》(证监会公告〔2025〕10号)第十六条,《上海证券交易所科创板股票上市规则(2025年4月修订)》(以下简称《科创板股票上市规则》)第1.4条、第5.1.1条、第5.1.2条和《上海证券交易所科创板上市公司自律监管指引第1号——规范运作(2025年5月修订)》第1.3条、第5.3.6条等有关规定,违反了《科创板股票上市规则》第1.4条、第4.2.1条、第4.2.4条、第4.2.5条、第5.1.2条等有关规定及其在《董事(监事、高级管理人员)声明及承诺书》中作出的承诺。","2024;2025","根据中国证券监督管理委员会四川监管局《关于对四川天微电子股份有限公司、巨万里、张超、侯光莉采取出具警示函措施的决定》(〔2026〕21号,以下简称《警示函》)查明的事实及相关公告,四川天微电子股份有限公司(以下简称公司)在信息披露、规范运作方面,有关责任人在职责履行方面,存在以下违规行为。一是公司2024年多计提信用减值损失358.22万元,2026年2月28日,公司披露《关于前期会计差错更正及定期报告更正的公告》显示,公司2024年年度报告中应收票据账龄判断有误,坏账准备计提存在差错,导致2024年度及2025年第一季度、半年度、第三季度财务报告中相关项目列报存在差错。公司采用追溯重述法进行更正,其中,2024年、2025年第一季度、2025年半年度、2025年第三季度归属于母公司股东的净利润分别调增304.5万、调减148.7万、调减304.5万、调减304.5万,分别占更正前金额绝对值的10.44%、8.58%、9.88%、7.42%。二是公司未在2024年半年度、2024年年度、2025年半年度的《募集资金存放与实际使用情况的专项报告》中披露相关募集资金购买协定存款产品事项,同时导致披露的各期末现金管理余额与实际情况不符。责任人方面,时任董事长巨万里作为公司主要负责人、信息披露第一责任人,时任总经理张超作为日常经营管理具体负责人,时任财务总监侯光莉作为公司财务事项的具体负责人,根据《警示函》认定,未能勤勉尽责,对公司的违规行为负有责任。","鉴于上述违规事实和情节,根据《科创板股票上市规则》14.2.1条、第14.2.2条和《上海证券交易所纪律处分和监管措施实施办法》等有关规定,我部作出如下监管措施决定:对四川天微电子股份有限公司及时任董事长巨万里、时任总经理张超、时任财务总监侯光莉予以监管警示。","","Y","其他","P2699",""
"40215642","688543","2026-02-02","2026-02-02","国科军工","江西国科军工集团股份有限公司","上海证券交易所","关于对江西国科军工集团股份有限公司及有关责任人予以监管警示的决定","上证科创公监函〔2026〕0011号","上海证券交易所","虚假记载(误导性陈述)、重大遗漏、其他","P2503、P2505、P2599","违反了《上海证券交易所科创板股票上市规则》(以下简称《科创板股票上市规则》)第1.4条,《上海证券交易所科创板上市公司自律监管指引第1号——规范运作》第8.1条等规定,违反了《科创板股票上市规则》第4.2.1条、第4.2.4条、第4.2.5条等有关规定。","2026","经查明,江西国科军工集团股份有限公司(以下简称国科军工或公司)于2026年1月9日上证e互动回复投资者提问时,提到公司自2015年起为商业航天企业提供航天运载火箭科研设计、固体装药、地面测试等全流程配套服务,目前已与多家业内企业深度合作推进运载火箭项目研发,并确立了“深耕军工主业+拓展商业航天”的战略布局。2026年1月8日、1月9日和1月12日,公司股票连续三个交易日内价格涨幅偏离值累计超过30%。公司于1月12日晚间披露《关于股票交易异常波动的公告》称,目前公司与商业航天企业合作推进运载火箭项目尚处于研发阶段,尚未产生定型产品,在主营业务收入中占比极低(不足1%)。近期市场对商业航天等相关概念高度关注,公司发布相关信息尤其应当注意审慎、准确,避免对投资者产生误导。公司回复投资者提问的内容未能准确反映公司在商业航天领域的业务发展、产品定型、经营业绩等情况,也未就研发不确定性等情况充分提示风险,信息披露不准确、不完整,风险提示不充分。公司时任董事会秘书邓卫勇作为公司信息披露的具体负责人,未能勤勉尽责,对公司上述违规行为负有责任。","鉴于上述违规事实和情节,根据《科创板股票上市规则》第14.2.1条、第14.2.2条和《上海证券交易所纪律处分和监管措施实施办法》等有关规定,我部作出如下监管措施决定:对江西国科军工集团股份有限公司及时任董事会秘书邓卫勇予以监管警示。","","Y","其他","P2699",""
"40216443","688573","2026-02-27","2026-02-27","信宇人","深圳市信宇人科技股份有限公司","上海证券交易所","关于对深圳市信宇人科技股份有限公司、实际控制人暨时任董事长杨志明及有关责任人予以纪律处分的决定","〔2026〕33号","上海证券交易所","占用公司资产、其他;占用公司资产、其他;占用公司资产、其他","P2510、P2599;P2510、P2599;P2510、P2599","违反了《上市公司监管指引第8号——上市公司资金往来、对外担保的监管要求》第五条,《上海证券交易所科创板股票上市规则(2025年4月修订)》(以下简称《科创板股票上市规则》)第1.4条、第5.1.1条、第5.1.2条,《上海证券交易所科创板上市公司自律监管指引第1号——规范运作(2025年5月修订)》(以下简称《科创板上市公司规范运作指引》)第5.1.3条、第5.3.3条有关规定,违反了《上市公司监管指引第8号——上市公司资金往来、对外担保的监管要求》第三条、第四条,《科创板股票上市规则》第1.4条、第4.1.1条、第4.1.4条,《科创板上市公司规范运作指引》第5.1.5条、第6.1.1条、第6.3.1条等有关规定,违反了《科创板股票上市规则》第1.4条、第4.2.1条、第4.2.4条、第4.2.5条等有关规定及其在《董事(监事、高级管理人员)声明及承诺书》中作出的承诺。","2023;2024;2025","根据深圳市信宇人科技股份有限公司(以下简称信宇人或者公司)于2025年12月13日披露的《2025年三季度报告的信息披露监管问询函回复的公告》,经公司自查,2023年12月至2025年4月期间,上市公司募投项目供应商1、供应商2、供应商3及其关联方与信宇人实际控制人杨志明控制的账户间存在非经营性资金往来,资金最终流向于实际控制人指定账户,金额总计3,710.70万元,上述资金往来构成募集资金占用的情形。2026年1月1日,公司披露《关于非经营性资金占用事项自查及整改情况的公告》显示,截至2025年12月31日,实际控制人已还清占用资金本息合计3,948.68万元。杨志明作为公司实际控制人、资金占用方,违规占用上市公司募集资金,损害上市公司利益。责任人方面,时任董事长、总经理杨志明同时作为公司主要负责人、信息披露第一责任人、经营管理具体负责人,时任财务总监陈虎作为公司财务事项具体负责人,时任财务总监、董事会秘书余德山作为公司财务事项、信息披露具体负责人,未勤勉尽责,对公司违规行为负有责任。","鉴于上述违规事实和情节,经上海证券交易所(以下简称本所)自律监管纪律处分委员会审核通过,根据《科创板股票上市规则》第14.2.1条、第14.2.3条、第14.2.4条、第14.2.5条和《上海证券交易所纪律处分和监管措施实施办法》《上海证券交易所上市公司自律监管指引第10号——纪律处分实施标准》等有关规定,本所作出如下纪律处分决定:对实际控制人暨时任董事长、总经理杨志明予以公开谴责,对深圳市信宇人科技股份有限公司,时任财务总监陈虎,时任财务总监、董事会秘书余德山予以通报批评。","","Y","批评","P2601",""
