date,open,high,low,close,volume,amount,pct_chg,code
2022-03-16,11765.3058,12034.4583,11331.2257,12000.9593,51065317741,669733224320.6800,4.019367,399001
2022-03-17,12228.8429,12497.8562,12218.1695,12289.9733,53055256130,742943661485.3700,2.408257,399001
2022-03-18,12222.2200,12368.5905,12141.7543,12328.6470,45201628249,562050112555.9000,0.314677,399001
2022-03-21,12385.8687,12469.9831,12257.6725,12379.6360,47249131825,594069216785.5100,0.413581,399001
2022-03-22,12350.7327,12410.4704,12269.1719,12318.7836,46450150819,559997430273.8900,-0.491552,399001
2022-03-23,12373.5091,12436.2060,12291.3651,12408.6507,45067751249,537394684003.8600,0.729513,399001
2022-03-24,12339.1438,12384.7789,12188.5751,12305.5042,44069282709,529361678176.1200,-0.831247,399001
2022-03-25,12315.3498,12330.9486,12072.7276,12072.7276,43718468033,528491846048.5900,-1.891646,399001
2022-03-28,11968.9972,12053.2013,11835.3339,11949.9399,42333298775,495913898261.3700,-1.017067,399001
2022-03-29,11983.5403,12050.8547,11857.3681,11895.0771,42513225308,500012942521.2500,-0.459105,399001
2022-03-30,11969.3639,12263.8021,11961.0646,12263.8021,45096789846,545377037411.6400,3.099812,399001
2022-03-31,12208.9924,12220.0621,12090.2881,12118.2543,49890606601,581017358248.3600,-1.186808,399001
2022-04-01,12040.0141,12275.0751,12009.2052,12227.9303,47057621321,529916746736.3100,0.905048,399001
2022-04-06,12220.7752,12238.0188,12091.9807,12172.9114,48442921704,532502399574.8900,-0.449945,399001
2022-04-07,12101.3712,12205.0970,11971.3335,11972.0230,47857870369,524892592191.0000,-1.650290,399001
2022-04-08,11988.0480,12001.5910,11799.0204,11959.2715,46248466716,512401292361.8400,-0.106511,399001
2022-04-11,11876.1773,11876.1773,11482.7251,11520.2142,46326184026,528592077385.9000,-3.671271,399001
2022-04-12,11523.2807,11756.3765,11439.5907,11756.3765,44976561078,493975775671.7100,2.049982,399001
2022-04-13,11669.0811,11744.2452,11568.1697,11568.1697,43871300236,475223618707.5800,-1.600891,399001
2022-04-14,11662.5942,11787.1172,11587.8665,11714.6152,40677125141,468901677292.9400,1.265935,399001
2022-04-15,11626.0542,11737.7908,11552.7821,11648.5671,43833582887,497739425806.9900,-0.563809,399001
2022-04-18,11557.5203,11710.8428,11459.8387,11691.4727,36460568257,411908669071.2890,0.368334,399001
2022-04-19,11691.7594,11771.5532,11584.2399,11633.3232,35716648071,416624207377.2700,-0.497367,399001
2022-04-20,11619.7441,11641.4498,11360.0812,11392.2279,39913347696,447105693620.0200,-2.072454,399001
2022-04-21,11328.7068,11429.7810,11038.3772,11084.2841,42925153465,459812617065.5600,-2.703104,399001
2022-04-22,11016.6761,11151.6612,10896.9154,11051.6971,37220385101,404474712800.4100,-0.293993,399001
2022-04-25,10840.3605,10866.6404,10379.0632,10379.2832,45761244266,469816866453.0500,-6.084259,399001
2022-04-26,10401.9941,10548.9574,10181.1693,10206.6385,43356638745,442820889176.0900,-1.663359,399001
2022-04-27,10090.9838,10652.9259,10087.5250,10652.9044,47682302063,494782864287.0000,4.372310,399001
2022-04-28,10607.7929,10743.1734,10498.6563,10628.9202,41012913678,451874238322.6500,-0.225142,399001
2022-04-29,10719.4524,11029.9355,10631.1434,11021.4353,46575567739,524630981009.5300,3.692897,399001
2022-05-05,10928.6756,11146.0164,10897.2594,11046.3827,41034741214,491568405688.8100,0.226353,399001
2022-05-06,10775.3064,10913.6867,10748.8736,10809.8794,37567948750,413591619867.2300,-2.141002,399001
2022-05-09,10743.0252,10867.6124,10698.6655,10765.6253,33950144728,371410507248.4300,-0.409386,399001
2022-05-10,10601.4041,10938.5762,10560.7836,10912.7421,41187329424,462850342219.6300,1.366542,399001
2022-05-11,10921.0310,11334.7617,10917.0959,11109.4784,50719014435,605080678722.8900,1.802813,399001
2022-05-12,11029.3436,11173.0161,11006.3206,11094.8694,40473388240,452372394017.4600,-0.131500,399001
2022-05-13,11167.5893,11204.5451,11044.4597,11159.7910,38507387443,416221429328.9100,0.585150,399001
2022-05-16,11251.2653,11296.0003,11067.0613,11093.3739,40888218856,437232990574.2800,-0.595146,399001
2022-05-17,11095.4025,11230.7430,11059.8317,11230.1589,38757553823,438275675148.6900,1.233033,399001
2022-05-18,11249.2788,11300.2231,11151.2245,11208.0750,39417339217,431504806190.3900,-0.196648,399001
2022-05-19,11035.9568,11250.0602,11019.0771,11250.0602,41479335263,446687829909.6100,0.374598,399001
2022-05-20,11311.8106,11454.5272,11292.1409,11454.5272,44684398256,505359794452.4500,1.817475,399001
2022-05-23,11468.8067,11475.1794,11343.2119,11447.9524,42070973404,478517083856.9700,-0.057399,399001
2022-05-24,11429.9267,11429.9267,11065.9173,11065.9173,48952972351,551831427782.5700,-3.337148,399001
2022-05-25,11062.6284,11143.9698,11009.7345,11143.1818,37530890177,419868151752.3300,0.698220,399001
2022-05-26,11149.3050,11276.1953,10984.7530,11206.8205,40116132499,445563628972.3700,0.571100,399001
2022-05-27,11289.9972,11379.9265,11126.7458,11193.5867,39828233209,443153422277.5600,-0.118087,399001
2022-05-30,11248.5086,11327.0472,11185.9496,11310.2823,37487466218,434375284740.4700,1.042522,399001
2022-05-31,11313.4056,11543.1785,11241.0259,11527.6208,42364084309,503693626594.1200,1.921601,399001
2022-06-01,11507.4851,11592.4696,11467.8591,11551.2722,41188567797,482928801408.1900,0.205172,399001
2022-06-02,11492.9663,11637.5337,11470.8909,11628.3083,40826415706,477960850575.2200,0.666906,399001
2022-06-06,11636.6820,11941.1680,11602.3980,11938.1194,46781869028,595282605895.9400,2.664284,399001
2022-06-07,11937.2806,12004.5803,11857.4478,11935.5694,46034312046,556839715565.9500,-0.021360,399001
2022-06-08,11947.7500,12040.3473,11815.2850,12033.2604,48032467349,592895012208.5900,0.818486,399001
2022-06-09,12002.8057,12006.0201,11761.2112,11810.5843,43732646670,508460419610.6600,-1.850505,399001
2022-06-10,11733.3493,12039.4660,11724.2402,12035.1495,44424635739,546321020535.2600,1.901389,399001
2022-06-13,11922.5591,12056.5251,11881.0783,11999.3118,46890979170,578961519290.5500,-0.297775,399001
2022-06-14,11854.1651,12028.1360,11644.3516,12023.7850,49229985903,585627364340.4000,0.203955,399001
2022-06-15,12052.7350,12356.3107,12038.8023,12137.7578,56478381527,676953125049.0200,0.947895,399001
2022-06-16,12146.8511,12274.1818,12101.4935,12150.9578,49214972597,574722538821.0500,0.108752,399001
2022-06-17,12045.8440,12355.3382,12036.2676,12331.1411,46739761182,596078534648.4000,1.482873,399001
2022-06-20,12405.1154,12587.9517,12372.0727,12487.1335,47843253199,636707078495.2800,1.265028,399001
2022-06-21,12477.7254,12542.7151,12299.9487,12423.8644,49431200964,608313510366.9500,-0.506674,399001
2022-06-22,12437.6919,12445.1618,12240.7795,12246.5526,44205921368,555603078599.1200,-1.427187,399001
2022-06-23,12273.3816,12514.7252,12177.2552,12514.7252,47458829824,601855913610.0000,2.189780,399001
2022-06-24,12553.5584,12690.5370,12516.7088,12686.0322,50572455575,650654502922.8000,1.368843,399001
2022-06-27,12742.5545,12911.2446,12742.5545,12825.5651,51716063724,687230652753.0900,1.099894,399001
2022-06-28,12823.6546,13001.5430,12718.2458,12982.6859,53682104863,695760579756.6900,1.225059,399001
2022-06-29,12930.4261,12998.6289,12682.9333,12696.5049,58112482123,754929396240.0500,-2.204328,399001
2022-06-30,12710.2452,12970.6457,12710.2452,12896.2040,50367611076,649502242953.7700,1.572867,399001
2022-07-01,12899.4740,12941.0607,12805.7287,12860.3559,45709950879,592902605029.6100,-0.277974,399001
2022-07-04,12813.4890,13026.2463,12751.0784,13026.2463,45843652792,641126829506.4800,1.289936,399001
2022-07-05,13057.2414,13121.3933,12798.0134,12973.1085,49396947233,664378439093.8500,-0.407929,399001
2022-07-06,12935.4210,12997.4071,12700.4755,12811.3298,45114192672,599172089953.6000,-1.247031,399001
2022-07-07,12826.0920,12962.9888,12732.6982,12935.8499,45354693499,614824414889.4300,0.971953,399001
2022-07-08,12998.5608,13034.4642,12848.6297,12857.1296,46401181600,607479340778.0200,-0.608544,399001
2022-07-11,12798.4197,12798.4197,12514.9755,12617.2311,45124333678,583792943196.4800,-1.865879,399001
2022-07-12,12616.8440,12657.4878,12396.9114,12439.2679,44428374727,565774930215.0800,-1.410477,399001
2022-07-13,12441.7200,12562.9510,12323.2033,12508.8858,44510551662,548175186644.2800,0.559662,399001
2022-07-14,12479.2202,12695.1962,12452.1277,12602.7756,46948063935,595851639986.4400,0.750585,399001
2022-07-15,12557.1519,12687.6729,12411.0076,12411.0076,50583902606,627239630203.3300,-1.521633,399001
2022-07-18,12456.2217,12559.0677,12304.1219,12532.6510,47323260939,598045522405.5800,0.980125,399001
2022-07-19,12524.5103,12569.9460,12402.1058,12494.7655,48570264026,600720026414.6400,-0.302294,399001
2022-07-20,12551.4338,12625.6327,12518.4174,12573.1153,46061458994,569050297704.2800,0.627061,399001
2022-07-21,12543.5829,12600.9980,12455.1930,12455.1930,48641736566,597513193964.8800,-0.937892,399001
2022-07-22,12501.3408,12553.2670,12289.1956,12394.0221,46484015027,557838964284.8500,-0.491128,399001
2022-07-25,12386.5515,12414.0707,12251.0785,12291.5927,43357293882,513894847736.4900,-0.826442,399001
2022-07-26,12308.7417,12453.1097,12266.8369,12408.5600,42335303601,499711803605.3300,0.951604,399001
2022-07-27,12383.0519,12439.2240,12331.6974,12399.6940,44386410468,528343550244.4300,-0.071451,399001
2022-07-28,12467.7595,12550.8979,12407.0737,12428.7225,50486992673,611466432305.5800,0.234107,399001
2022-07-29,12439.4071,12460.1938,12245.2148,12266.9201,48546257779,604184364933.5800,-1.301843,399001
2022-08-01,12243.3271,12420.2292,12158.8516,12413.8710,45476623599,594861070524.3900,1.197945,399001
2022-08-02,12260.4535,12273.3666,12008.1733,12120.0210,59642229838,705161509125.8500,-2.367110,399001
2022-08-03,12148.2360,12294.8760,11946.4646,11982.2567,52584901775,659550015711.6100,-1.136667,399001
2022-08-04,12055.3455,12103.3820,11926.5136,12065.2224,42825587683,528256488896.8900,0.692405,399001
2022-08-05,12088.6495,12275.9568,12051.4045,12269.2130,45484980906,581338906745.2700,1.690732,399001
2022-08-08,12239.8681,12304.2335,12219.0249,12302.1516,42421487404,560327245554.3300,0.268465,399001
2022-08-09,12277.4420,12333.3834,12235.8314,12331.0944,42518371057,561587343672.8900,0.235266,399001
2022-08-10,12302.5676,12347.1499,12166.2309,12223.5137,42792537485,576112336166.2700,-0.872434,399001
2022-08-11,12287.7999,12475.1710,12231.0785,12474.0325,48890660216,639275391793.5800,2.049483,399001
2022-08-12,12453.3988,12493.7845,12417.4935,12419.3906,49039043793,595631296421.2500,-0.438045,399001
2022-08-15,12392.4975,12531.7657,12386.1617,12460.2212,45729852778,589050552059.3500,0.328765,399001
2022-08-16,12470.6489,12553.6915,12441.9647,12470.1139,49021223935,610983946643.4000,0.079394,399001
2022-08-17,12481.7051,12611.4889,12391.4453,12595.4626,51186851356,650590483630.1900,1.005193,399001
2022-08-18,12557.3402,12576.6180,12496.7857,12517.3202,50257942458,635990044633.2300,-0.620401,399001
2022-08-19,12504.4838,12521.7589,12358.5453,12358.5453,51874243881,662348563000.6200,-1.268442,399001
2022-08-22,12320.8752,12509.9056,12291.8225,12505.6774,46380368057,598705296883.1200,1.190529,399001
2022-08-23,12481.2426,12525.0102,12405.5831,12455.1526,46067112903,583980846417.6300,-0.404015,399001
2022-08-24,12484.4382,12491.1739,12082.4436,12096.3922,54203175856,667671574735.4100,-2.880418,399001
2022-08-25,12130.7556,12159.8040,11949.7627,12104.0330,46836774953,567022952030.2000,0.063166,399001
2022-08-26,12142.0532,12210.0125,12039.7412,12059.7068,42320060709,531590580203.2600,-0.366210,399001
2022-08-29,11911.1701,12044.5232,11890.4870,12018.1632,39538239238,482076759084.6300,-0.344483,399001
2022-08-30,12013.9194,12039.1918,11904.9967,11970.7923,40945317310,484735739677.9500,-0.394161,399001
2022-08-31,11909.3073,11968.4557,11743.6924,11815.7927,45983590281,570596999686.2600,-1.294815,399001
2022-09-01,11789.8215,11888.0597,11696.5775,11712.3929,39319740470,457759357578.2600,-0.875098,399001
2022-09-02,11753.5999,11765.0084,11644.0274,11702.3907,37128161442,433294733347.6300,-0.085398,399001
2022-09-05,11667.0452,11714.4103,11597.7275,11678.6946,36534524969,430071344966.4100,-0.202489,399001
2022-09-06,11702.1658,11802.7071,11624.8217,11799.8076,40259415897,490521341965.6100,1.037042,399001
2022-09-07,11743.4704,11894.5589,11724.2782,11849.0781,41741387793,503263088621.5100,0.417553,399001
2022-09-08,11858.5255,11865.9675,11739.5713,11746.9218,39504799083,459600786212.4400,-0.862146,399001
2022-09-09,11780.8201,11885.4633,11750.4446,11877.7872,37561762853,440969016819.8900,1.114040,399001
2022-09-13,11936.5842,11966.1660,11874.1918,11923.4694,36503876921,432328505764.9300,0.384602,399001
2022-09-14,11751.1140,11841.1839,11703.7598,11774.7836,35532791627,416273968733.9800,-1.247001,399001
2022-09-15,11823.7989,11832.4580,11427.5060,11526.9596,44303005956,526626934553.7200,-2.104701,399001
2022-09-16,11492.6880,11509.9825,11261.4984,11261.4984,39266043328,444267901595.4800,-2.302959,399001
2022-09-19,11241.7835,11318.0052,11149.9751,11207.0444,32959495883,375430720884.8600,-0.483541,399001
2022-09-20,11274.8579,11364.1611,11229.9105,11283.9249,32049173843,382373091132.1400,0.686002,399001
2022-09-21,11245.8353,11259.3058,11117.3657,11208.5094,33390792934,366446632798.3700,-0.668345,399001
2022-09-22,11122.1121,11241.1233,11094.7359,11114.4282,32162717257,368469428214.7400,-0.839373,399001
2022-09-23,11105.7574,11146.7879,10899.5859,11006.4132,34092508482,381988411199.0200,-0.971845,399001
2022-09-26,10921.6433,11141.5862,10908.9645,10962.5610,32720826132,374418070455.7600,-0.398424,399001
2022-09-27,10999.1011,11175.1179,10959.8157,11175.1179,32091690707,376138593467.9900,1.938935,399001
2022-09-28,11136.1784,11136.1784,10899.6953,10899.6953,32397235191,371216304077.2500,-2.464606,399001
2022-09-29,11023.8272,11045.9808,10864.4922,10919.4351,31450467150,348132411161.1700,0.181104,399001
2022-09-30,10925.0075,10962.2161,10777.9053,10778.6145,28322313182,320578275697.6400,-1.289633,399001
2022-10-10,10788.6879,10801.3393,10500.7662,10522.1155,29815077335,337870025437.0500,-2.379703,399001
2022-10-11,10555.0635,10617.9165,10487.6611,10577.8103,27728749849,317100032607.4700,0.529312,399001
2022-10-12,10568.0115,10838.6312,10402.0581,10838.4767,34713543952,403345995955.5400,2.464276,399001
2022-10-13,10762.6654,10923.9208,10737.3039,10817.6679,35245916921,410574203455.1200,-0.191990,399001
2022-10-14,10914.1847,11177.2288,10890.1947,11121.7151,39034146984,488757894665.7100,2.810654,399001
2022-10-17,11059.2293,11173.3920,11041.5820,11162.2594,38248813267,458064126282.7500,0.364551,399001
2022-10-18,11223.1465,11270.4830,11135.4650,11187.6976,38814493339,467799549152.7700,0.227895,399001
2022-10-19,11154.1270,11197.1488,11027.2413,11027.2413,36558353892,445291209696.1600,-1.434221,399001
2022-10-20,10948.4313,11126.1620,10832.0853,10965.3322,37534670116,456150968087.5000,-0.561420,399001
2022-10-21,10955.8417,11000.3901,10875.1825,10918.9657,34383015050,397212754987.1700,-0.422846,399001
2022-10-24,10908.7427,11043.0283,10635.3503,10694.6128,40722461196,486317578542.3700,-2.054708,399001
2022-10-25,10644.6704,10760.6711,10510.9138,10639.8173,39193125953,465368849953.0300,-0.512365,399001
2022-10-26,10664.4291,10928.4490,10657.0172,10818.3263,43841294300,541376237666.1500,1.677745,399001
2022-10-27,10843.3437,10886.0970,10750.1415,10750.1415,42656907962,542578935102.8700,-0.630271,399001
2022-10-28,10659.6958,10698.6941,10368.9128,10401.8371,44010669005,524397371045.9000,-3.239998,399001
2022-10-31,10304.1993,10518.3918,10301.7110,10397.0413,39502025610,486465964553.3700,-0.046105,399001
2022-11-01,10420.9452,10734.2480,10395.5591,10734.2480,42496541008,546530955016.9200,3.243295,399001
2022-11-02,10704.2492,10951.4532,10687.2135,10877.5058,46641616638,594556048414.5000,1.334586,399001
2022-11-03,10766.2185,10877.7427,10754.2912,10840.0601,40092465859,515881815798.8600,-0.344249,399001
2022-11-04,10848.3001,11226.2127,10848.3001,11187.4298,46611715800,621906969893.2700,3.204500,399001
2022-11-07,11184.1622,11272.8012,11127.2500,11207.7307,45513644380,581740214517.9400,0.181462,399001
2022-11-08,11202.4390,11212.5413,11055.0784,11142.9268,39951153048,496794896858.1400,-0.578207,399001
2022-11-09,11149.3681,11185.5123,11049.3281,11055.2909,39369381117,471819769363.2500,-0.786471,399001
2022-11-10,10964.9381,10979.7053,10848.4762,10908.5490,42639469990,506896460257.3500,-1.327345,399001
2022-11-11,11217.1088,11272.1560,11085.9336,11139.7732,59827424735,709334987013.2700,2.119660,399001
2022-11-14,11177.0650,11260.8605,11067.8863,11113.4646,51824774205,612751091880.8100,-0.236168,399001
2022-11-15,11100.2315,11351.3318,11069.1481,11351.3318,50367125916,612151515139.7800,2.140351,399001
2022-11-16,11336.0716,11385.8651,11220.3299,11235.5578,46618738063,555714062614.7600,-1.019916,399001
2022-11-17,11199.6212,11221.4545,11077.5951,11221.4545,43882270847,535216708400.1700,-0.125524,399001
2022-11-18,11229.1111,11310.2246,11171.1942,11180.4284,49222165782,589522447352.2500,-0.365604,399001
2022-11-21,11086.6852,11137.6286,11014.9583,11134.4663,42052447893,504248443961.3300,-0.411094,399001
2022-11-22,11113.3151,11151.9995,10960.8848,11002.9345,43375629709,510483607793.1400,-1.181303,399001
2022-11-23,10970.9989,11025.4787,10842.5890,10972.8086,40579967384,474079302422.1500,-0.273799,399001
2022-11-24,11019.4732,11061.3550,10927.8535,10956.6846,37626282600,439869209110.4200,-0.146945,399001
2022-11-25,10928.1538,10962.1381,10881.0822,10904.2658,36896049502,414462585778.8900,-0.478418,399001
2022-11-28,10708.5557,10833.2677,10657.8877,10829.0804,37538158328,419844174797.2300,-0.689504,399001
2022-11-29,10891.7233,11112.7275,10888.5368,11089.0122,46971468464,529016062334.4200,2.400313,399001
2022-11-30,11071.3112,11140.4957,11044.0298,11108.4971,47740024879,527150019765.3100,0.175714,399001
2022-12-01,11282.4629,11350.4846,11262.8115,11264.1573,49470577158,596166106743.3400,1.401271,399001
2022-12-02,11238.4412,11312.3185,11206.7804,11219.7927,42885201734,498207072951.0500,-0.393856,399001
2022-12-05,11292.3395,11338.8639,11250.6226,11323.3450,48937488323,575901446011.6500,0.922943,399001
2022-12-06,11278.4849,11465.4141,11264.4707,11398.8201,45579641014,562964953760.5800,0.666544,399001
2022-12-07,11365.9813,11504.3936,11358.6814,11418.7632,44550081255,546530031585.0400,0.174958,399001
2022-12-08,11403.1905,11429.7660,11343.5685,11389.7925,44001980129,504931899273.8300,-0.253711,399001
2022-12-09,11397.0970,11511.3170,11360.1496,11501.5781,46434589244,561346221280.0100,0.981454,399001
2022-12-12,11453.2562,11457.0936,11392.8909,11399.1344,43032904135,514862328435.1100,-0.890693,399001
2022-12-13,11398.8400,11400.0112,11312.0997,11323.7042,40909216984,482901926303.8500,-0.661719,399001
2022-12-14,11341.9583,11375.2238,11298.4349,11321.8119,40611174112,476926630751.1900,-0.016711,399001
2022-12-15,11306.7933,11371.1788,11269.6118,11358.1069,39268917262,461043860370.1900,0.320576,399001
2022-12-16,11289.5184,11327.2698,11234.6181,11295.0274,40400994659,454187249015.7900,-0.555370,399001
2022-12-19,11286.6615,11329.5556,11083.8517,11124.7013,40070534965,448907977559.7100,-1.507974,399001
2022-12-20,11092.8579,11092.8579,10908.5263,10949.1201,32821820964,378107632805.5100,-1.578300,399001
2022-12-21,10966.3112,11001.1522,10872.2700,10912.0895,31518279498,347827238918.4900,-0.338206,399001
2022-12-22,10976.5749,11034.6730,10840.3016,10876.3100,34740856690,391173437962.8100,-0.327889,399001
2022-12-23,10811.5718,10918.1788,10794.1379,10849.6368,31596722736,352043828653.0500,-0.245241,399001
2022-12-26,10858.3258,10996.6376,10858.3258,10978.9853,31866416759,368805661793.4000,1.192192,399001
2022-12-27,11010.9295,11115.7713,11000.1099,11106.5025,34769681610,400690168479.1600,1.161466,399001
2022-12-28,11055.0614,11061.1884,10975.1341,11010.5289,34622647768,390261749973.8800,-0.864121,399001
2022-12-29,10971.2729,11064.0244,10956.9506,10996.4100,32309466459,360827045229.3900,-0.128231,399001
2022-12-30,11046.0664,11071.9297,11013.3224,11015.9860,32254053338,353707649819.6500,0.178022,399001
2023-01-03,11003.0469,11134.9614,10921.4191,11117.1303,39789964322,457443911913.0100,0.918159,399001
2023-01-04,11099.1479,11149.1537,11035.7724,11095.3733,41214408411,467334510173.4600,-0.195707,399001
2023-01-05,11136.7707,11346.2194,11136.7707,11332.0103,41085381639,507125753763.9400,2.132754,399001
2023-01-06,11327.0258,11443.4487,11314.3464,11367.7321,40714402732,499549690460.2200,0.315229,399001
2023-01-09,11411.3703,11490.5947,11408.6652,11450.1472,36031347200,464473354344.9200,0.724992,399001
2023-01-10,11455.6021,11526.2794,11413.9918,11506.7938,34200840627,436844214795.5100,0.494724,399001
2023-01-11,11498.9698,11563.7801,11424.2545,11439.4395,34915980416,432601300476.0100,-0.585344,399001
2023-01-12,11470.6066,11528.9270,11425.1051,11465.7280,34007263376,406082464913.0400,0.229806,399001
2023-01-13,11509.2051,11602.3042,11489.1866,11602.3042,33143448620,414249451463.3600,1.191169,399001
2023-01-16,11612.3621,11886.9475,11612.3621,11785.7679,39275666396,503878168726.8300,1.581270,399001
2023-01-17,11794.9568,11830.5767,11746.7609,11800.5529,33137576950,404543870946.2000,0.125448,399001
2023-01-18,11813.3785,11855.4409,11793.3228,11810.6598,31438250579,369658040551.9200,0.085648,399001
2023-01-19,11796.3960,11913.2639,11763.8181,11913.2639,32662191320,390151666422.1700,0.868741,399001
2023-01-20,11942.1479,11997.5262,11931.8811,11980.6201,34345669129,420081970830.7200,0.565388,399001
2023-01-30,12229.3765,12246.0148,12088.2371,12097.7623,48592554879,608917708196.3800,0.977764,399001
2023-01-31,12076.1392,12115.4473,11987.0115,12001.2646,44544997731,524922474788.3000,-0.797649,399001
2023-02-01,12034.8813,12158.1902,11984.4514,12158.1902,49865671327,591211958831.9200,1.307576,399001
2023-02-02,12187.5510,12208.8766,12107.5181,12131.2009,49073537831,595594549924.0200,-0.221985,399001
2023-02-03,12086.2833,12095.3880,11904.2770,12054.2950,44799247435,536009517767.3100,-0.633951,399001
2023-02-06,11957.2702,11977.2443,11841.6694,11912.5612,42421989159,525584144420.2300,-1.175795,399001
2023-02-07,11936.3617,11958.2243,11864.7196,11926.8803,44082203393,524398559164.8100,0.120202,399001
2023-02-08,11939.8614,11957.0107,11843.2878,11853.4630,42827227893,511448766871.0000,-0.615562,399001
2023-02-09,11821.9576,12048.2717,11811.9824,12048.2717,44255161842,549344191425.3100,1.643475,399001
2023-02-10,12031.7181,12062.1634,11917.7436,11976.8529,45816354627,551126051031.4800,-0.592772,399001
2023-02-13,11964.7468,12116.0404,11952.6030,12113.6075,46650020487,582132385089.6400,1.141824,399001
2023-02-14,12142.8348,12143.2905,12035.5515,12094.9404,44809979757,558431029786.6100,-0.154100,399001
2023-02-15,12103.7180,12132.8039,12036.2338,12064.3775,46423708462,579686819536.0700,-0.252692,399001
2023-02-16,12064.0435,12163.9692,11826.7219,11907.3990,60310966806,724618468990.7700,-1.301174,399001
2023-02-17,11894.8834,11927.1063,11713.8001,11715.7684,45250226800,558493619093.9000,-1.609341,399001
2023-02-20,11717.6846,11956.8941,11681.5327,11954.1276,43848704697,552058242172.4700,2.034516,399001
2023-02-21,11947.6526,12004.9999,11886.2381,11968.6048,43015639827,530710903368.5600,0.121106,399001
2023-02-22,11892.1395,11963.2124,11868.7936,11900.1225,36959389647,462831583782.3600,-0.572183,399001
2023-02-23,11895.4629,11963.1439,11829.8694,11884.3049,38270185474,472884405027.6500,-0.132920,399001
2023-02-24,11887.7686,11889.2351,11742.7301,11787.4527,32640550192,417778046795.1700,-0.814959,399001
2023-02-27,11728.0948,11781.2819,11678.7967,11701.9465,33779567322,429031645679.9600,-0.725400,399001
2023-02-28,11745.1586,11792.6792,11666.3730,11783.7975,34666245659,438728229895.3100,0.699465,399001
2023-03-01,11783.7648,11931.0976,11751.3621,11914.3180,41527377498,534542031230.1200,1.107627,399001
2023-03-02,11902.1696,11929.1456,11837.1212,11849.5074,43098305339,544079910377.1700,-0.543972,399001
2023-03-03,11862.1602,11895.9740,11770.3426,11851.9177,38688633111,480634863246.7100,0.020341,399001
2023-03-06,11850.8222,11862.3724,11742.1277,11842.8846,38584328876,519291321929.0600,-0.076216,399001
2023-03-07,11824.1712,11839.6143,11606.1943,11608.5832,40896713247,502562851645.0700,-1.978415,399001
2023-03-08,11566.5673,11617.9401,11534.6655,11598.2881,31456755395,405672051564.6900,-0.088685,399001
2023-03-09,11605.9360,11637.0266,11525.2332,11579.9936,32839119354,427827723242.9800,-0.157734,399001
2023-03-10,11513.6620,11535.5373,11437.9853,11442.5371,36121706587,467353246822.3900,-1.187017,399001
2023-03-13,11405.1370,11511.1229,11396.6109,11505.0237,36338344592,474946171008.2200,0.546090,399001
2023-03-14,11483.6450,11486.5575,11282.5769,11416.5695,39755973534,522440932674.9600,-0.768831,399001
2023-03-15,11485.9487,11537.7238,11408.1894,11413.4325,35058963027,445104875350.0100,-0.027478,399001
2023-03-16,11336.7547,11381.7323,11223.0977,11237.7039,35760653174,452132167206.3300,-1.539665,399001
2023-03-17,11328.3726,11388.5240,11245.1469,11278.0462,40588290028,541126224282.9300,0.358991,399001
2023-03-20,11289.9614,11342.0269,11231.0135,11247.1347,43832066409,577224812666.6700,-0.274086,399001
2023-03-21,11270.0666,11427.2467,11270.0666,11427.2467,38709306082,504999749014.3500,1.601403,399001
2023-03-22,11459.8289,11521.4171,11448.1914,11496.9307,44598282516,575341080586.2600,0.609806,399001
2023-03-23,11457.7856,11605.2891,11442.9454,11605.2891,43789564710,594115483045.1200,0.942499,399001
2023-03-24,11616.4641,11648.5382,11581.4247,11634.2202,47851508750,643967262494.1700,0.249292,399001
2023-03-27,11621.9230,11658.9999,11558.3799,11647.9387,49453482701,686398148231.5100,0.117915,399001
2023-03-28,11637.5076,11649.1519,11548.4184,11564.4505,44584846523,607329887656.1400,-0.716764,399001
2023-03-29,11584.9149,11623.4253,11538.1719,11579.9147,41380186887,575562998502.2600,0.133722,399001
2023-03-30,11578.3272,11656.4801,11505.5497,11651.8314,39228429799,543047089897.4400,0.621047,399001
2023-03-31,11666.3079,11737.2835,11657.5713,11726.3977,39963708507,556603475582.9600,0.639953,399001
2023-04-03,11751.6799,11898.7604,11751.6799,11889.4196,49782389614,739603496080.6500,1.390213,399001
2023-04-04,11878.1595,11885.3839,11792.2361,11859.4765,50821423383,768760508862.4500,-0.251847,399001
2023-04-06,11787.3534,11874.7956,11778.8033,11866.3110,45453786461,686785473371.8800,0.057629,399001
2023-04-07,11867.8698,11979.5923,11858.4971,11967.7433,42769714167,617629160022.8100,0.854792,399001
2023-04-10,11987.6840,11992.3238,11845.8840,11871.9274,47831698197,709149197702.7600,-0.800618,399001
2023-04-11,11866.3475,11914.3226,11819.7615,11877.1473,42309468463,616287040656.3900,0.043968,399001
2023-04-12,11873.2611,11912.9520,11842.2592,11883.5141,45220399256,650082318811.8500,0.053605,399001
2023-04-13,11836.8210,11844.3988,11727.8909,11739.8415,47030759091,659261305468.7300,-1.209008,399001
2023-04-14,11760.4329,11816.6764,11737.3041,11800.0939,43995163414,636690732733.3000,0.513230,399001
2023-04-17,11783.6763,11855.4840,11781.2933,11855.4840,42363340665,597052515500.6500,0.469404,399001
2023-04-18,11834.7704,11891.1121,11818.2546,11860.3994,39786667004,585692909702.2600,0.041461,399001
